am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-01-30 10:01:36, 1159.98, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:06:39, 1163.57, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:11:41, 1163.34, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:16:43, 1159.13, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:21:46, 1158.98, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:26:48, 1160.65, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:31:51, 1161.7, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:36:53, 1164.03, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:41:55, 1162.0, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:46:58, 1168.33, 2024-01-30 12:00:00, 980.0 
2024-01-30 10:52:00, 1186.17, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:01:36, 1205.63, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:06:38, 1202.46, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:11:42, 1190.81, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:16:44, 1183.98, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:21:46, 1182.53, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:26:49, 1181.85, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:31:51, 1188.58, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:36:54, 1188.92, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:41:56, 1185.24, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:46:58, 1179.19, 2024-01-30 12:00:00, 980.0 
2024-01-30 11:52:01, 1168.88, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:01:36, 1098.82, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:06:38, 1098.79, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:11:41, 1099.02, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:16:43, 1097.3, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:21:45, 1091.62, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:26:48, 1086.87, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:31:50, 1083.92, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:36:53, 1081.8, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:41:55, 1078.32, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:46:57, 1078.32, 2024-01-30 12:00:00, 980.0 
2024-01-30 13:52:00, 1077.85, 2024-01-30 12:00:00, 980.0 
