am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-08-18 10:01:36, 361.918, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:06:38, 369.689, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:11:41, 378.708, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:16:43, 387.223, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:21:46, 397.218, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:26:48, 402.511, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:31:51, 406.752, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:36:53, 413.432, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:41:55, 421.549, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:46:58, 424.505, 2024-08-18 12:00:00, 280.0 
2024-08-18 10:52:00, 427.168, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:01:36, 431.989, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:06:38, 435.448, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:11:41, 437.382, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:16:43, 437.446, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:21:45, 437.888, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:26:48, 439.043, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:31:50, 437.769, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:36:53, 437.145, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:41:55, 435.705, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:46:57, 435.77, 2024-08-18 12:00:00, 280.0 
2024-08-18 11:52:00, 434.773, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:01:36, 379.342, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:06:38, 372.94, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:11:40, 367.677, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:16:43, 362.916, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:21:45, 358.623, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:26:48, 352.851, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:31:50, 347.958, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:36:53, 342.359, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:41:55, 338.977, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:46:57, 335.562, 2024-08-18 12:00:00, 280.0 
2024-08-18 13:52:00, 331.594, 2024-08-18 12:00:00, 280.0 
