am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2025-01-12 22:01:35, 1424.38, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:06:38, 1418.32, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:11:40, 1409.95, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:16:42, 1394.67, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:21:45, 1384.4, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:26:47, 1380.64, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:31:50, 1387.21, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:36:52, 1395.65, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:41:54, 1389.37, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:46:57, 1399.76, 2025-01-13 00:00:00, 1230.0 
2025-01-12 22:51:59, 1389.48, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:01:36, 1312.27, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:06:38, 1302.35, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:11:41, 1296.72, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:16:43, 1296.45, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:21:46, 1298.53, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:26:48, 1297.6, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:31:51, 1298.85, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:36:53, 1296.59, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:41:56, 1290.44, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:46:58, 1281.54, 2025-01-13 00:00:00, 1230.0 
2025-01-13 01:52:00, 1277.46, 2025-01-13 00:00:00, 1230.0 
