DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260210,090135.838599,090135.838599,0.0,792.502 um_pwv,967.466 um_pwv,35.0,2.306 K,1.86754
20260210,090136.894228,090136.894228,0.0,794.888 um_pwv,970.379 um_pwv,35.0,2.301 K,1.87318
20260210,090137.860529,090137.860529,0.0,795.575 um_pwv,971.218 um_pwv,35.0,2.31 K,1.87480
20260210,090138.815215,090138.815215,0.0,797.729 um_pwv,973.848 um_pwv,35.0,2.503 K,1.87989
20260210,090139.775278,090139.775278,0.0,800.127 um_pwv,976.774 um_pwv,35.0,2.562 K,1.88555
20260210,090140.735155,090140.735155,0.0,799.898 um_pwv,976.495 um_pwv,35.0,2.525 K,1.88501
20260210,090141.697751,090141.697751,0.0,802.381 um_pwv,979.526 um_pwv,35.0,2.609 K,1.89088
20260210,090142.656682,090142.656682,0.0,801.38 um_pwv,978.304 um_pwv,35.0,2.548 K,1.88852
20260210,090143.615251,090143.615251,0.0,802.726 um_pwv,979.947 um_pwv,35.0,2.502 K,1.89170
20260210,090144.574854,090144.574854,0.0,801.787 um_pwv,978.801 um_pwv,35.0,2.395 K,1.88948
20260210,090145.535383,090145.535383,0.0,798.655 um_pwv,974.978 um_pwv,35.0,2.329 K,1.88208
20260210,090146.499122,090146.499122,0.0,798.072 um_pwv,974.267 um_pwv,35.0,2.249 K,1.88070
20260210,090147.458649,090147.458649,0.0,800.471 um_pwv,977.194 um_pwv,35.0,2.242 K,1.88637
20260210,090148.418436,090148.418436,0.0,798.017 um_pwv,974.198 um_pwv,35.0,2.131 K,1.88057
20260210,090149.375478,090149.375478,0.0,799.357 um_pwv,975.835 um_pwv,35.0,2.141 K,1.88374
20260210,090150.337563,090150.337563,0.0,800.332 um_pwv,977.025 um_pwv,35.0,2.187 K,1.88604
20260210,090151.298567,090151.298567,0.0,801.151 um_pwv,978.025 um_pwv,35.0,2.188 K,1.88797
20260210,090152.256077,090152.256077,0.0,804.511 um_pwv,982.126 um_pwv,35.0,2.323 K,1.89591
20260210,090153.216058,090153.216058,0.0,805.922 um_pwv,983.849 um_pwv,35.0,2.42 K,1.89925
20260210,090154.175798,090154.175798,0.0,809.789 um_pwv,988.57 um_pwv,35.0,2.656 K,1.90839
