TIME,take TIME (seconds)
read results2602/20260210_010135_scanAz_slow.txt,0.0086
results2602/20260210S010136.217888E010136.217888_scanAz_slow.dat,3.6133
results2602/20260210S010137.278200E010137.278200_scanAz_slow.dat,3.5961
results2602/20260210S010138.237630E010138.237630_scanAz_slow.dat,3.6143
results2602/20260210S010139.196451E010139.196451_scanAz_slow.dat,3.5667
results2602/20260210S010140.158276E010140.158276_scanAz_slow.dat,3.5411
results2602/20260210S010141.119696E010141.119696_scanAz_slow.dat,3.4898
results2602/20260210S010142.076916E010142.076916_scanAz_slow.dat,3.5464
results2602/20260210S010143.038246E010143.038246_scanAz_slow.dat,3.5319
results2602/20260210S010143.998134E010143.998134_scanAz_slow.dat,3.4375
results2602/20260210S010144.959877E010144.959877_scanAz_slow.dat,3.5599
results2602/20260210S010145.918267E010145.918267_scanAz_slow.dat,3.5429
results2602/20260210S010146.875705E010146.875705_scanAz_slow.dat,3.5968
results2602/20260210S010147.839725E010147.839725_scanAz_slow.dat,3.6022
results2602/20260210S010148.798083E010148.798083_scanAz_slow.dat,3.5850
results2602/20260210S010149.760140E010149.760140_scanAz_slow.dat,3.5022
results2602/20260210S010150.716682E010150.716682_scanAz_slow.dat,3.4950
results2602/20260210S010151.676859E010151.676859_scanAz_slow.dat,3.6405
results2602/20260210S010152.639917E010152.639917_scanAz_slow.dat,3.5292
results2602/20260210S010153.599666E010153.599666_scanAz_slow.dat,3.4795
results2602/20260210S010154.559498E010154.559498_scanAz_slow.dat,3.6633
results2602/20260210S010155.521184E010155.521184_scanAz_slow.dat,3.5304
results2602/20260210S010156.480165E010156.480165_scanAz_slow.dat,3.5792
results2602/20260210S010157.434743E010157.434743_scanAz_slow.dat,3.6056
results2602/20260210S010158.398607E010158.398607_scanAz_slow.dat,3.6176
results2602/20260210S010159.357099E010159.357099_scanAz_slow.dat,3.5123
results2602/20260210S010200.320115E010200.320115_scanAz_slow.dat,3.5977
results2602/20260210S010201.277747E010201.277747_scanAz_slow.dat,3.6482
results2602/20260210S010202.240504E010202.240504_scanAz_slow.dat,3.5358
results2602/20260210S010203.201291E010203.201291_scanAz_slow.dat,3.6363
results2602/20260210S010204.161170E010204.161170_scanAz_slow.dat,3.5100
results2602/20260210S010205.116891E010205.116891_scanAz_slow.dat,3.6493
results2602/20260210S010206.078537E010206.078537_scanAz_slow.dat,3.5869
results2602/20260210S010207.037291E010207.037291_scanAz_slow.dat,3.5733
results2602/20260210S010207.997081E010207.997081_scanAz_slow.dat,3.4739
results2602/20260210S010208.958326E010208.958326_scanAz_slow.dat,3.4394
results2602/20260210S010209.919827E010209.919827_scanAz_slow.dat,3.4405
results2602/20260210S010210.878298E010210.878298_scanAz_slow.dat,3.6046
results2602/20260210S010211.837385E010211.837385_scanAz_slow.dat,3.6020
results2602/20260210S010212.798875E010212.798875_scanAz_slow.dat,3.4942
results2602/20260210S010213.757097E010213.757097_scanAz_slow.dat,3.6096
results2602/20260210S010214.721516E010214.721516_scanAz_slow.dat,3.5974
results2602/20260210S010215.681033E010215.681033_scanAz_slow.dat,3.5327
results2602/20260210S010216.640250E010216.640250_scanAz_slow.dat,3.5797
results2602/20260210S010217.599290E010217.599290_scanAz_slow.dat,3.4713
results2602/20260210S010218.560660E010218.560660_scanAz_slow.dat,3.5014
results2602/20260210S010219.520200E010219.520200_scanAz_slow.dat,3.6176
results2602/20260210S010220.479167E010220.479167_scanAz_slow.dat,3.5556
results2602/20260210S010221.437239E010221.437239_scanAz_slow.dat,3.4692
results2602/20260210S010222.399305E010222.399305_scanAz_slow.dat,3.4834
results2602/20260210S010223.358594E010223.358594_scanAz_slow.dat,3.5147
results2602/20260210S010224.321083E010224.321083_scanAz_slow.dat,3.5237
results2602/20260210S010225.280625E010225.280625_scanAz_slow.dat,3.5575
results2602/20260210S010226.238469E010226.238469_scanAz_slow.dat,3.5105
results2602/20260210S010227.199607E010227.199607_scanAz_slow.dat,3.5964
results2602/20260210S010228.161038E010228.161038_scanAz_slow.dat,3.6576
results2602/20260210S010229.119206E010229.119206_scanAz_slow.dat,3.6808
results2602/20260210S010230.080222E010230.080222_scanAz_slow.dat,3.5841
results2602/20260210S010231.041912E010231.041912_scanAz_slow.dat,3.5921
results2602/20260210S010231.999867E010231.999867_scanAz_slow.dat,3.6361
results2602/20260210S010232.956964E010232.956964_scanAz_slow.dat,3.6377
results2602/20260210S010233.920251E010233.920251_scanAz_slow.dat,3.6407
results2602/20260210S010234.880548E010234.880548_scanAz_slow.dat,3.5633
results2602/20260210S010235.841430E010235.841430_scanAz_slow.dat,3.6209
results2602/20260210S010236.801338E010236.801338_scanAz_slow.dat,3.5148
results2602/20260210S010237.757323E010237.757323_scanAz_slow.dat,3.4596
results2602/20260210S010238.719308E010238.719308_scanAz_slow.dat,3.6818
results2602/20260210S010239.680642E010239.680642_scanAz_slow.dat,3.6708
results2602/20260210S010240.639166E010240.639166_scanAz_slow.dat,3.5844
results2602/20260210S010241.600417E010241.600417_scanAz_slow.dat,3.6431
results2602/20260210S010242.559125E010242.559125_scanAz_slow.dat,3.5344
results2602/20260210S010243.519570E010243.519570_scanAz_slow.dat,3.5827
results2602/20260210S010244.479454E010244.479454_scanAz_slow.dat,3.6483
results2602/20260210S010245.439499E010245.439499_scanAz_slow.dat,3.6189
results2602/20260210S010246.397901E010246.397901_scanAz_slow.dat,3.6256
results2602/20260210S010247.359945E010247.359945_scanAz_slow.dat,3.6060
results2602/20260210S010248.320526E010248.320526_scanAz_slow.dat,3.5384
results2602/20260210S010249.278665E010249.278665_scanAz_slow.dat,3.5432
results2602/20260210S010250.241934E010250.241934_scanAz_slow.dat,3.6139
results2602/20260210S010251.196103E010251.196103_scanAz_slow.dat,3.5126
results2602/20260210S010252.157494E010252.157494_scanAz_slow.dat,3.5540
results2602/20260210S010253.121565E010253.121565_scanAz_slow.dat,3.6269
results2602/20260210S010254.081245E010254.081245_scanAz_slow.dat,3.6410
results2602/20260210S010255.042118E010255.042118_scanAz_slow.dat,3.6604
results2602/20260210S010255.997843E010255.997843_scanAz_slow.dat,3.6488
results2602/20260210S010256.959884E010256.959884_scanAz_slow.dat,3.6038
results2602/20260210S010257.920848E010257.920848_scanAz_slow.dat,3.5570
results2602/20260210S010258.880376E010258.880376_scanAz_slow.dat,3.5595
results2602/20260210S010259.840518E010259.840518_scanAz_slow.dat,3.6199
results2602/20260210S010300.798985E010300.798985_scanAz_slow.dat,3.5209
results2602/20260210S010301.759403E010301.759403_scanAz_slow.dat,3.6283
results2602/20260210S010302.720651E010302.720651_scanAz_slow.dat,3.5347
results2602/20260210S010303.681544E010303.681544_scanAz_slow.dat,3.5534
results2602/20260210S010304.642428E010304.642428_scanAz_slow.dat,3.5483
results2602/20260210S010305.599059E010305.599059_scanAz_slow.dat,3.6219
results2602/20260210S010306.556014E010306.556014_scanAz_slow.dat,3.5757
results2602/20260210S010307.520684E010307.520684_scanAz_slow.dat,3.5301
results2602/20260210S010308.480110E010308.480110_scanAz_slow.dat,3.5661
results2602/20260210S010309.442105E010309.442105_scanAz_slow.dat,3.5813
results2602/20260210S010310.401574E010310.401574_scanAz_slow.dat,3.6306
results2602/20260210S010311.357787E010311.357787_scanAz_slow.dat,3.4685
results2602/20260210S010312.317881E010312.317881_scanAz_slow.dat,3.6605
results2602/20260210S010313.280367E010313.280367_scanAz_slow.dat,3.5936
