TIME,take TIME (seconds)
read results2602/20260210_050134_scanAz_slow.txt,0.0083
results2602/20260210S050136.025730E050136.025730_scanAz_slow.dat,3.5067
results2602/20260210S050137.086750E050137.086750_scanAz_slow.dat,3.6004
results2602/20260210S050138.049461E050138.049461_scanAz_slow.dat,3.5914
results2602/20260210S050139.008791E050139.008791_scanAz_slow.dat,3.5604
results2602/20260210S050139.969200E050139.969200_scanAz_slow.dat,3.6704
results2602/20260210S050140.926193E050140.926193_scanAz_slow.dat,3.5936
results2602/20260210S050141.885894E050141.885894_scanAz_slow.dat,3.5623
results2602/20260210S050142.843637E050142.843637_scanAz_slow.dat,3.6329
results2602/20260210S050143.807898E050143.807898_scanAz_slow.dat,3.6194
results2602/20260210S050144.769774E050144.769774_scanAz_slow.dat,3.5781
results2602/20260210S050145.729874E050145.729874_scanAz_slow.dat,3.6456
results2602/20260210S050146.689428E050146.689428_scanAz_slow.dat,3.5837
results2602/20260210S050147.649132E050147.649132_scanAz_slow.dat,3.6487
results2602/20260210S050148.606049E050148.606049_scanAz_slow.dat,3.5624
results2602/20260210S050149.568946E050149.568946_scanAz_slow.dat,3.6498
results2602/20260210S050150.526363E050150.526363_scanAz_slow.dat,3.6242
results2602/20260210S050151.484812E050151.484812_scanAz_slow.dat,3.6165
results2602/20260210S050152.448071E050152.448071_scanAz_slow.dat,3.6754
results2602/20260210S050153.407106E050153.407106_scanAz_slow.dat,3.5948
results2602/20260210S050154.364955E050154.364955_scanAz_slow.dat,3.6329
results2602/20260210S050155.325725E050155.325725_scanAz_slow.dat,3.5531
results2602/20260210S050156.286648E050156.286648_scanAz_slow.dat,3.5460
results2602/20260210S050157.249200E050157.249200_scanAz_slow.dat,3.5876
results2602/20260210S050158.209885E050158.209885_scanAz_slow.dat,3.5126
results2602/20260210S050159.165318E050159.165318_scanAz_slow.dat,3.5024
results2602/20260210S050200.127067E050200.127067_scanAz_slow.dat,3.6695
results2602/20260210S050201.087393E050201.087393_scanAz_slow.dat,3.5241
results2602/20260210S050202.045534E050202.045534_scanAz_slow.dat,3.5559
results2602/20260210S050203.005380E050203.005380_scanAz_slow.dat,3.4595
results2602/20260210S050203.965468E050203.965468_scanAz_slow.dat,3.5015
results2602/20260210S050204.930367E050204.930367_scanAz_slow.dat,3.6366
results2602/20260210S050205.885742E050205.885742_scanAz_slow.dat,3.6141
results2602/20260210S050206.845126E050206.845126_scanAz_slow.dat,3.5774
results2602/20260210S050207.807074E050207.807074_scanAz_slow.dat,3.5664
results2602/20260210S050208.765732E050208.765732_scanAz_slow.dat,3.5476
results2602/20260210S050209.730157E050209.730157_scanAz_slow.dat,3.5167
results2602/20260210S050210.688855E050210.688855_scanAz_slow.dat,3.6538
results2602/20260210S050211.646570E050211.646570_scanAz_slow.dat,3.5453
results2602/20260210S050212.605490E050212.605490_scanAz_slow.dat,3.5068
results2602/20260210S050213.565403E050213.565403_scanAz_slow.dat,3.5075
results2602/20260210S050214.526504E050214.526504_scanAz_slow.dat,3.5224
results2602/20260210S050215.490306E050215.490306_scanAz_slow.dat,3.5110
results2602/20260210S050216.449998E050216.449998_scanAz_slow.dat,3.5674
results2602/20260210S050217.407812E050217.407812_scanAz_slow.dat,3.5879
results2602/20260210S050218.365041E050218.365041_scanAz_slow.dat,3.5294
results2602/20260210S050219.330421E050219.330421_scanAz_slow.dat,3.5856
results2602/20260210S050220.285881E050220.285881_scanAz_slow.dat,3.6561
results2602/20260210S050221.245907E050221.245907_scanAz_slow.dat,3.6627
results2602/20260210S050222.206277E050222.206277_scanAz_slow.dat,3.5979
results2602/20260210S050223.168696E050223.168696_scanAz_slow.dat,3.6356
results2602/20260210S050224.129920E050224.129920_scanAz_slow.dat,3.5858
results2602/20260210S050225.090291E050225.090291_scanAz_slow.dat,3.5235
results2602/20260210S050226.047250E050226.047250_scanAz_slow.dat,3.4950
results2602/20260210S050227.007752E050227.007752_scanAz_slow.dat,3.4315
results2602/20260210S050227.967145E050227.967145_scanAz_slow.dat,3.5070
results2602/20260210S050228.925901E050228.925901_scanAz_slow.dat,3.7368
results2602/20260210S050229.888675E050229.888675_scanAz_slow.dat,3.6627
results2602/20260210S050230.844652E050230.844652_scanAz_slow.dat,3.8018
results2602/20260210S050231.810253E050231.810253_scanAz_slow.dat,3.6936
results2602/20260210S050232.769189E050232.769189_scanAz_slow.dat,3.6537
results2602/20260210S050233.727705E050233.727705_scanAz_slow.dat,3.6136
results2602/20260210S050234.687271E050234.687271_scanAz_slow.dat,3.9619
results2602/20260210S050235.645365E050235.645365_scanAz_slow.dat,3.6990
results2602/20260210S050236.606152E050236.606152_scanAz_slow.dat,3.8064
results2602/20260210S050237.567472E050237.567472_scanAz_slow.dat,3.6718
results2602/20260210S050238.528325E050238.528325_scanAz_slow.dat,3.7088
results2602/20260210S050239.489540E050239.489540_scanAz_slow.dat,4.2767
results2602/20260210S050240.444795E050240.444795_scanAz_slow.dat,4.2088
results2602/20260210S050241.409559E050241.409559_scanAz_slow.dat,3.9920
results2602/20260210S050242.368543E050242.368543_scanAz_slow.dat,4.1146
results2602/20260210S050243.327540E050243.327540_scanAz_slow.dat,4.0085
results2602/20260210S050244.286527E050244.286527_scanAz_slow.dat,4.1957
results2602/20260210S050245.248618E050245.248618_scanAz_slow.dat,4.4251
results2602/20260210S050246.207438E050246.207438_scanAz_slow.dat,4.3688
results2602/20260210S050247.169610E050247.169610_scanAz_slow.dat,4.0396
results2602/20260210S050248.130885E050248.130885_scanAz_slow.dat,4.0609
results2602/20260210S050249.088061E050249.088061_scanAz_slow.dat,4.1761
results2602/20260210S050250.045015E050250.045015_scanAz_slow.dat,4.2107
results2602/20260210S050251.009170E050251.009170_scanAz_slow.dat,4.1505
results2602/20260210S050251.965954E050251.965954_scanAz_slow.dat,4.1825
results2602/20260210S050252.926164E050252.926164_scanAz_slow.dat,4.1127
results2602/20260210S050253.889437E050253.889437_scanAz_slow.dat,4.0166
results2602/20260210S050254.849349E050254.849349_scanAz_slow.dat,4.2219
results2602/20260210S050255.811055E050255.811055_scanAz_slow.dat,4.2528
results2602/20260210S050256.769735E050256.769735_scanAz_slow.dat,4.1579
