TIME,take TIME (seconds)
read results2602/20260210_130134_scanAz_slow.txt,0.0085
results2602/20260210S130135.740837E130135.740837_scanAz_slow.dat,3.7171
results2602/20260210S130136.803600E130136.803600_scanAz_slow.dat,3.6702
results2602/20260210S130137.764067E130137.764067_scanAz_slow.dat,3.6572
results2602/20260210S130138.723664E130138.723664_scanAz_slow.dat,3.6838
results2602/20260210S130139.681904E130139.681904_scanAz_slow.dat,3.6002
results2602/20260210S130140.645546E130140.645546_scanAz_slow.dat,3.5460
results2602/20260210S130141.604578E130141.604578_scanAz_slow.dat,3.6335
results2602/20260210S130142.561740E130142.561740_scanAz_slow.dat,3.6186
results2602/20260210S130143.525665E130143.525665_scanAz_slow.dat,3.6234
results2602/20260210S130144.483663E130144.483663_scanAz_slow.dat,3.5901
results2602/20260210S130145.441886E130145.441886_scanAz_slow.dat,3.6025
results2602/20260210S130146.404249E130146.404249_scanAz_slow.dat,3.5774
results2602/20260210S130147.364189E130147.364189_scanAz_slow.dat,3.6383
results2602/20260210S130148.322853E130148.322853_scanAz_slow.dat,3.5947
results2602/20260210S130149.282762E130149.282762_scanAz_slow.dat,3.7853
results2602/20260210S130150.243459E130150.243459_scanAz_slow.dat,3.7788
results2602/20260210S130151.203215E130151.203215_scanAz_slow.dat,3.8068
results2602/20260210S130152.166973E130152.166973_scanAz_slow.dat,3.7579
results2602/20260210S130153.124484E130153.124484_scanAz_slow.dat,3.5106
results2602/20260210S130154.083801E130154.083801_scanAz_slow.dat,3.5786
results2602/20260210S130155.044240E130155.044240_scanAz_slow.dat,3.5334
results2602/20260210S130156.004153E130156.004153_scanAz_slow.dat,3.6528
results2602/20260210S130156.967932E130156.967932_scanAz_slow.dat,3.7359
results2602/20260210S130157.924310E130157.924310_scanAz_slow.dat,3.7046
results2602/20260210S130158.886223E130158.886223_scanAz_slow.dat,3.6386
results2602/20260210S130159.845920E130159.845920_scanAz_slow.dat,4.4607
results2602/20260210S130200.803971E130200.803971_scanAz_slow.dat,4.4436
results2602/20260210S130201.764731E130201.764731_scanAz_slow.dat,4.2752
results2602/20260210S130202.724226E130202.724226_scanAz_slow.dat,4.2720
results2602/20260210S130203.686110E130203.686110_scanAz_slow.dat,4.1862
results2602/20260210S130204.645116E130204.645116_scanAz_slow.dat,4.2478
results2602/20260210S130205.604193E130205.604193_scanAz_slow.dat,4.0746
results2602/20260210S130206.562613E130206.562613_scanAz_slow.dat,4.2505
