DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260210,170135.597006,170135.597006,0.0,789.902 um_pwv,964.292 um_pwv,35.0,2.005 K,1.86139
20260210,170136.658848,170136.658848,0.0,792.287 um_pwv,967.204 um_pwv,35.0,2.087 K,1.86703
20260210,170137.616676,170137.616676,0.0,796.42 um_pwv,972.249 um_pwv,35.0,2.209 K,1.87679
20260210,170138.579741,170138.579741,0.0,795.488 um_pwv,971.112 um_pwv,35.0,2.282 K,1.87459
20260210,170139.539920,170139.539920,0.0,796.302 um_pwv,972.105 um_pwv,35.0,2.381 K,1.87652
20260210,170140.499347,170140.499347,0.0,795.775 um_pwv,971.462 um_pwv,35.0,2.466 K,1.87527
20260210,170141.460006,170141.460006,0.0,793.391 um_pwv,968.551 um_pwv,35.0,2.435 K,1.86964
20260210,170142.417877,170142.417877,0.0,791.377 um_pwv,966.092 um_pwv,35.0,2.432 K,1.86488
20260210,170143.383117,170143.383117,0.0,790.674 um_pwv,965.235 um_pwv,35.0,2.215 K,1.86322
20260210,170144.337923,170144.337923,0.0,792.346 um_pwv,967.275 um_pwv,35.0,2.177 K,1.86717
20260210,170145.301984,170145.301984,0.0,794.872 um_pwv,970.359 um_pwv,35.0,2.307 K,1.87314
20260210,170146.262162,170146.262162,0.0,796.117 um_pwv,971.879 um_pwv,35.0,2.099 K,1.87608
20260210,170147.220055,170147.220055,0.0,794.566 um_pwv,969.986 um_pwv,35.0,2.061 K,1.87241
20260210,170148.178659,170148.178659,0.0,794.833 um_pwv,970.312 um_pwv,35.0,1.836 K,1.87304
20260210,170149.141192,170149.141192,0.0,798.782 um_pwv,975.133 um_pwv,35.0,2.024 K,1.88238
20260210,170150.101998,170150.101998,0.0,801.668 um_pwv,978.656 um_pwv,35.0,2.034 K,1.88920
20260210,170151.058477,170151.058477,0.0,801.558 um_pwv,978.521 um_pwv,35.0,2.131 K,1.88894
20260210,170152.020067,170152.020067,0.0,803.796 um_pwv,981.254 um_pwv,35.0,2.161 K,1.89423
20260210,170152.978968,170152.978968,0.0,804.741 um_pwv,982.407 um_pwv,35.0,2.222 K,1.89646
20260210,170153.946861,170153.946861,0.0,806.379 um_pwv,984.407 um_pwv,35.0,2.284 K,1.90033
