DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260210,210135.440134,210135.440134,0.0,800.372 um_pwv,977.074 um_pwv,35.0,1.865 K,1.88613
20260210,210136.519122,210136.519122,0.0,802.519 um_pwv,979.695 um_pwv,35.0,1.978 K,1.89121
20260210,210137.477524,210137.477524,0.0,803.082 um_pwv,980.383 um_pwv,35.0,2.054 K,1.89254
20260210,210138.441101,210138.441101,0.0,803.955 um_pwv,981.448 um_pwv,35.0,2.083 K,1.89460
20260210,210139.401089,210139.401089,0.0,806.192 um_pwv,984.178 um_pwv,35.0,2.276 K,1.89989
20260210,210140.357716,210140.357716,0.0,805.822 um_pwv,983.727 um_pwv,35.0,2.196 K,1.89901
20260210,210141.321071,210141.321071,0.0,809.062 um_pwv,987.682 um_pwv,35.0,2.306 K,1.90667
20260210,210142.280119,210142.280119,0.0,809.321 um_pwv,987.999 um_pwv,35.0,2.318 K,1.90728
20260210,210143.240099,210143.240099,0.0,808.101 um_pwv,986.509 um_pwv,35.0,2.256 K,1.90440
20260210,210144.199738,210144.199738,0.0,807.873 um_pwv,986.231 um_pwv,35.0,2.034 K,1.90386
20260210,210145.159351,210145.159351,0.0,807.383 um_pwv,985.633 um_pwv,35.0,2 K,1.90270
20260210,210146.117980,210146.117980,0.0,808.232 um_pwv,986.669 um_pwv,35.0,1.967 K,1.90471
20260210,210147.079277,210147.079277,0.0,806.061 um_pwv,984.019 um_pwv,35.0,1.814 K,1.89958
20260210,210148.041389,210148.041389,0.0,806.081 um_pwv,984.043 um_pwv,35.0,1.811 K,1.89962
20260210,210149.000788,210149.000788,0.0,809.37 um_pwv,988.058 um_pwv,35.0,1.793 K,1.90740
20260210,210149.960388,210149.960388,0.0,812.291 um_pwv,991.625 um_pwv,35.0,1.869 K,1.91430
20260210,210150.920408,210150.920408,0.0,812.512 um_pwv,991.894 um_pwv,35.0,1.78 K,1.91482
20260210,210151.882183,210151.882183,0.0,815.557 um_pwv,995.611 um_pwv,35.0,2.011 K,1.92202
20260210,210152.835452,210152.835452,0.0,816.109 um_pwv,996.285 um_pwv,35.0,2.05 K,1.92332
20260210,210153.798065,210153.798065,0.0,818.631 um_pwv,999.364 um_pwv,35.0,2.215 K,1.92928
20260210,210154.759696,210154.759696,0.0,817.319 um_pwv,997.762 um_pwv,35.0,2.178 K,1.92618
20260210,210155.721451,210155.721451,0.0,817.814 um_pwv,998.367 um_pwv,35.0,2.35 K,1.92735
20260210,210156.680286,210156.680286,0.0,814.632 um_pwv,994.481 um_pwv,35.0,2.345 K,1.91983
20260210,210157.637110,210157.637110,0.0,811.79 um_pwv,991.013 um_pwv,35.0,2.383 K,1.91312
20260210,210158.598266,210158.598266,0.0,809.801 um_pwv,988.584 um_pwv,35.0,2.217 K,1.90842
20260210,210159.562913,210159.562913,0.0,806.22 um_pwv,984.213 um_pwv,35.0,2.31 K,1.89995
20260210,210200.522890,210200.522890,0.0,802.995 um_pwv,980.276 um_pwv,35.0,2.14 K,1.89233
20260210,210201.481133,210201.481133,0.0,801.945 um_pwv,978.994 um_pwv,35.0,1.999 K,1.88985
20260210,210202.436423,210202.436423,0.0,800.194 um_pwv,976.857 um_pwv,35.0,1.983 K,1.88571
20260210,210203.395508,210203.395508,0.0,798.861 um_pwv,975.229 um_pwv,35.0,1.799 K,1.88256
20260210,210204.358338,210204.358338,0.0,799.069 um_pwv,975.483 um_pwv,35.0,1.875 K,1.88306
20260210,210205.322501,210205.322501,0.0,801.38 um_pwv,978.304 um_pwv,35.0,1.914 K,1.88852
20260210,210206.281570,210206.281570,0.0,800.076 um_pwv,976.712 um_pwv,35.0,1.951 K,1.88543
20260210,210207.241312,210207.241312,0.0,802.401 um_pwv,979.55 um_pwv,35.0,2.11 K,1.89093
20260210,210208.197638,210208.197638,0.0,802.726 um_pwv,979.947 um_pwv,35.0,2.192 K,1.89170
20260210,210209.161162,210209.161162,0.0,803.538 um_pwv,980.939 um_pwv,35.0,2.252 K,1.89362
20260210,210210.121406,210210.121406,0.0,806.797 um_pwv,984.917 um_pwv,35.0,2.313 K,1.90132
20260210,210211.081464,210211.081464,0.0,808.34 um_pwv,986.801 um_pwv,35.0,2.265 K,1.90496
20260210,210212.040618,210212.040618,0.0,808.161 um_pwv,986.582 um_pwv,35.0,2.25 K,1.90454
20260210,210213.000461,210213.000461,0.0,808.979 um_pwv,987.581 um_pwv,35.0,2.214 K,1.90647
20260210,210213.961533,210213.961533,0.0,809.41 um_pwv,988.107 um_pwv,35.0,2.226 K,1.90749
20260210,210214.919233,210214.919233,0.0,805.922 um_pwv,983.849 um_pwv,35.0,2.015 K,1.89925
20260210,210215.878232,210215.878232,0.0,805.583 um_pwv,983.436 um_pwv,35.0,1.87 K,1.89845
20260210,210216.840847,210216.840847,0.0,808.292 um_pwv,986.742 um_pwv,35.0,1.976 K,1.90485
20260210,210217.799105,210217.799105,0.0,807.096 um_pwv,985.282 um_pwv,35.0,1.747 K,1.90202
20260210,210218.761072,210218.761072,0.0,808.144 um_pwv,986.561 um_pwv,35.0,1.767 K,1.90450
20260210,210219.720045,210219.720045,0.0,810.929 um_pwv,989.962 um_pwv,35.0,1.792 K,1.91108
20260210,210220.679964,210220.679964,0.0,810.509 um_pwv,989.449 um_pwv,35.0,1.831 K,1.91009
20260210,210221.643220,210221.643220,0.0,813.776 um_pwv,993.437 um_pwv,35.0,2.003 K,1.91781
20260210,210222.595796,210222.595796,0.0,817.589 um_pwv,998.092 um_pwv,35.0,2.012 K,1.92682
20260210,210223.562230,210223.562230,0.0,817.198 um_pwv,997.614 um_pwv,35.0,2.226 K,1.92590
20260210,210224.518874,210224.518874,0.0,819.751 um_pwv,1000.73 um_pwv,35.0,2.413 K,1.93193
20260210,210225.478255,210225.478255,0.0,814.712 um_pwv,994.58 um_pwv,35.0,2.381 K,1.92002
20260210,210226.440012,210226.440012,0.0,809.978 um_pwv,988.8 um_pwv,35.0,2.327 K,1.90883
20260210,210227.402087,210227.402087,0.0,807.176 um_pwv,985.379 um_pwv,35.0,2.24 K,1.90221
20260210,210228.360997,210228.360997,0.0,806.01 um_pwv,983.956 um_pwv,35.0,2.318 K,1.89946
20260210,210229.320974,210229.320974,0.0,802.013 um_pwv,979.077 um_pwv,35.0,2.085 K,1.89001
20260210,210230.281832,210230.281832,0.0,799.946 um_pwv,976.553 um_pwv,35.0,2.019 K,1.88513
20260210,210231.241633,210231.241633,0.0,798.36 um_pwv,974.617 um_pwv,35.0,1.934 K,1.88138
20260210,210232.202078,210232.202078,0.0,796.246 um_pwv,972.037 um_pwv,35.0,1.89 K,1.87638
20260210,210233.162018,210233.162018,0.0,796.4 um_pwv,972.225 um_pwv,35.0,1.823 K,1.87675
20260210,210234.121988,210234.121988,0.0,800.826 um_pwv,977.628 um_pwv,35.0,2.017 K,1.88721
20260210,210235.080797,210235.080797,0.0,799.957 um_pwv,976.567 um_pwv,35.0,1.957 K,1.88515
20260210,210236.041381,210236.041381,0.0,800.174 um_pwv,976.833 um_pwv,35.0,2.008 K,1.88567
20260210,210237.001257,210237.001257,0.0,801.617 um_pwv,978.594 um_pwv,35.0,2.105 K,1.88908
20260210,210237.960717,210237.960717,0.0,803.4 um_pwv,980.77 um_pwv,35.0,2.18 K,1.89329
20260210,210238.920642,210238.920642,0.0,803.966 um_pwv,981.462 um_pwv,35.0,2.27 K,1.89463
20260210,210239.879985,210239.879985,0.0,805.922 um_pwv,983.849 um_pwv,35.0,2.289 K,1.89925
20260210,210240.838698,210240.838698,0.0,805.416 um_pwv,983.231 um_pwv,35.0,2.326 K,1.89805
20260210,210241.800847,210241.800847,0.0,810.269 um_pwv,989.156 um_pwv,35.0,2.348 K,1.90952
20260210,210242.761411,210242.761411,0.0,809.278 um_pwv,987.946 um_pwv,35.0,2.184 K,1.90718
20260210,210243.720665,210243.720665,0.0,808.004 um_pwv,986.391 um_pwv,35.0,2.056 K,1.90417
20260210,210244.682378,210244.682378,0.0,806.291 um_pwv,984.3 um_pwv,35.0,2.095 K,1.90012
20260210,210245.638766,210245.638766,0.0,807.056 um_pwv,985.233 um_pwv,35.0,1.923 K,1.90193
20260210,210246.597854,210246.597854,0.0,806.391 um_pwv,984.421 um_pwv,35.0,1.914 K,1.90036
20260210,210247.558133,210247.558133,0.0,804.233 um_pwv,981.787 um_pwv,35.0,1.769 K,1.89526
20260210,210248.521382,210248.521382,0.0,808.26 um_pwv,986.704 um_pwv,35.0,1.801 K,1.90478
20260210,210249.482118,210249.482118,0.0,810.989 um_pwv,990.035 um_pwv,35.0,1.888 K,1.91122
20260210,210250.441174,210250.441174,0.0,812.251 um_pwv,991.576 um_pwv,35.0,1.898 K,1.91421
20260210,210251.402746,210251.402746,0.0,813.535 um_pwv,993.143 um_pwv,35.0,2.017 K,1.91724
20260210,210252.359107,210252.359107,0.0,818.804 um_pwv,999.575 um_pwv,35.0,2.148 K,1.92969
20260210,210253.321272,210253.321272,0.0,816.008 um_pwv,996.162 um_pwv,35.0,2.272 K,1.92309
20260210,210254.282010,210254.282010,0.0,815.083 um_pwv,995.032 um_pwv,35.0,2.309 K,1.92090
20260210,210255.238608,210255.238608,0.0,814.761 um_pwv,994.639 um_pwv,35.0,2.429 K,1.92014
